"UA_GEOID","UA_NAME","avg_frequency","pct_chain","n_rest"
"37729","Hawkinsville, GA",2953.2,0.4,15
"37756","Hawthorne, NV",1939.85714285714,0.142857142857143,7
"37783","Hays, KS",2428.77272727273,0.515151515151515,66
"37823","Hayward, WI",1588.66666666667,0.185185185185185,27
"37837","Hazard, KY",4493.46153846154,0.807692307692308,26
"37864","Hazel Green, AL",2302.28571428571,0.714285714285714,7
"37891","Hazlehurst, GA",3856.9375,0.75,16
"37918","Hazlehurst, MS",3811.23076923077,0.692307692307692,13
"37945","Hazleton, PA",1629.56428571429,0.285714285714286,140
"37959","Headland, AL",3681.27272727273,0.545454545454545,11
"37972","Hearne, TX",3757.64285714286,0.428571428571429,14
"37999","Heavener, OK",20.4,0.2,5
"38026","Hebbronville, TX",3325.88888888889,0.555555555555556,9
"38053","Heber, UT",2466.79032258065,0.451612903225806,62
"38080","Heber Springs, AR",3173.66666666667,0.5,24
"38134","Hebron, IN",4760.375,0.75,8
"38161","Helena, MT",2105.21367521368,0.444444444444444,117
"38172","Helena-West Helena, AR",3298.7619047619,0.523809523809524,21
"38215","Hemet, CA",2561.38388625592,0.507109004739337,211
"38242","Hempstead, TX",2622.58333333333,0.583333333333333,12
"38269","Henderson, NC",3295.96153846154,0.692307692307692,52
"38296","Henderson, TN",3330.85,0.6,20
"38323","Henderson, TX",3197.1724137931,0.482758620689655,29
"38350","Henrietta, TX",4015.375,0.5,8
"38404","Henryetta, OK",3007.78947368421,0.578947368421053,19
"38431","Hereford, TX",3109.8,0.514285714285714,35
"38445","Heritage Lake, IN",1,0,1
"38485","Hermiston, OR",2727.52727272727,0.4,55
"38566","Hesston, KS",3940.4,0.6,10
"38580","Heyworth, IL",6664,0.5,4
"38593","Hiawatha, KS",5308.42857142857,0.714285714285714,7
"38620","Hibbing, MN",2673.86206896552,0.517241379310345,29
"38647","Hickory, NC",2715.43065693431,0.529197080291971,548
"38674","Hicksville, OH",4224.33333333333,0.555555555555556,9
"38713","Hidden Valley Lake, CA",6084.25,0.25,4
"38728","Higginsville, MO",2748.90909090909,0.454545454545455,11
"38755","Highland, IL",1736.58064516129,0.548387096774194,31
"38809","High Point, NC",2157.13477088949,0.501347708894879,371
"38823","High Springs, FL",1453.66666666667,0.166666666666667,18
"38863","Hillsboro, IL",2852.66666666667,0.5,18
"38890","Hillsboro, KS",4944.5,0.625,8
"38903","Hillsboro, MO",3524.8125,0.5625,16
"38917","Hillsboro, OH",3100.93548387097,0.580645161290323,31
"38944","Hillsboro, TX",3300.48387096774,0.645161290322581,31
"38971","Hillsborough, NH",3447,0.181818181818182,11
"38998","Hillsdale, MI",3569.55263157895,0.447368421052632,38
"39025","Hilmar-Irwin, CA",5052,0.444444444444444,9
"39052","Hilo, HI",1168.85650224215,0.228699551569507,223
"39079","Hilton Head Island, SC",590.13141025641,0.221153846153846,312
"39133","Hinesville, GA",2967.08256880734,0.587155963302752,109
"39160","Hinton, WV",4097.2,0.4,5
"39187","Hobart, OK",3864.22222222222,0.555555555555556,9
"39214","Hobbs, NM",2638.84,0.58,100
"39241","Hodgenville, KY",2793.81818181818,0.454545454545455,11
"39268","Hohenwald, TN",3862.8,0.4,15
"39295","Hoisington, KS",1680.33333333333,0.833333333333333,6
"39322","Holbrook, AZ",1673.34782608696,0.391304347826087,23
"39349","Holden Beach, NC",1,0,3
"39376","Holdenville, OK",4049.75,0.666666666666667,12
"39403","Holdrege, NE",3649.5625,0.8125,16
"39430","Holland, MI",1941.36326530612,0.457142857142857,245
"39457","Hollandale, MS",1,0,1
"39511","Hollister, CA",2661.94029850746,0.582089552238806,67
"39524","Holloman AFB, NM",12348,1,2
"39538","Holly, MI",2368.88,0.4,25
"39565","Holly Springs, MS",9.71428571428571,0.142857142857143,7
"39592","Holton, KS",2091,0.545454545454545,11
"39619","Holtville, CA",1251.16666666667,0.333333333333333,6
"39646","Homedale, ID",3045.25,0.375,8
"39673","Homer, LA",7812.5,0.75,4
"39700","Homerville, GA",4474.5,0.5,8
"39727","Hominy, OK",1201,0.666666666666667,3
"39758","Homosassa Springs--Beverly Hills--Citrus Springs, FL",1970.375,0.4296875,128
"39781","Hondo, TX",1160.1875,0.4375,16
"39808","Honea Path, SC",2609.46153846154,0.461538461538462,13
"39821","Honeoye Falls, NY",670.714285714286,0.142857142857143,14
"39835","Honesdale, PA",1166.79487179487,0.230769230769231,39
"39862","Honokaa, HI",2.15384615384615,0.0769230769230769,13
"39916","Hood River, OR--WA",768.321428571429,0.133928571428571,112
"39943","Hooks, TX",2485.5,0.5,6
"39970","Hoopeston, IL",4461.1,0.6,10
"39997","Hoosick Falls, NY",1.375,0,8
"40024","Hope, AR",3698.04347826087,0.478260869565217,23
"40078","Hopkinsville, KY",2936.12307692308,0.6,65
"40105","Horicon, WI",3904.5,0.375,8
"40132","Hornell, NY",3798.87096774194,0.483870967741935,31
"40186","Horse Cave, KY",1383.6,0.2,10
"40189","Horseshoe Bay, TX",834.111111111111,0.222222222222222,9
"40213","Hot Springs, AR",2488.35514018692,0.453271028037383,214
"40240","Hot Springs, SD",1631.40909090909,0.227272727272727,22
"40267","Hot Springs Village, AR",3702.30769230769,0.461538461538462,13
"40294","Houghton, MI",2412.84126984127,0.301587301587302,63
"40321","Houghton Lake, MI",2944.11428571429,0.4,35
"40348","Houlton, ME",3234.47058823529,0.352941176470588,17
"40375","Houma, LA",3055.60700389105,0.509727626459144,257
"40402","Houston, MS",5584.27272727273,0.727272727272727,11
"40429","Houston, TX",1845.0812473302,0.467150790260572,11705
"40456","Houtzdale, PA",1,0,3
"40537","Hudson, NY",1527.28571428571,0.206349206349206,63
"40547","Hudson, WI--MN",1291.64285714286,0.452380952380952,84
"40564","Hugo, OK",3781.3125,0.6875,16
"40591","Hugoton, KS",3947.91666666667,0.583333333333333,12
"40618","Humboldt, IA",2694.30769230769,0.384615384615385,13
"40645","Humboldt, TN",4252.77777777778,0.777777777777778,9
"40672","Huntingburg, IN",3369.46153846154,0.461538461538462,13
"40699","Huntingdon, PA",3017.17391304348,0.652173913043478,23
"40726","Huntington, IN",2814.42222222222,0.555555555555556,45
"40753","Huntington, WV--KY--OH",3070.04651162791,0.657505285412262,473
"40780","Huntsville, AL",2221.87956698241,0.554803788903924,739
"40807","Huntsville, TX",2771.39534883721,0.593023255813954,86
"40834","Huron, CA",24,1,1
"40861","Huron, SD",3204.80769230769,0.384615384615385,26
"40888","Hurricane, UT",2735,0.428571428571429,35
"40915","Hutchinson, KS",2679.06451612903,0.666666666666667,93
"40942","Hutchinson, MN",3204.24324324324,0.783783783783784,37
"40955","Huxley, IA",4140.42857142857,0.428571428571429,7
"40969","Idabel, OK",3555.86666666667,0.466666666666667,15
"40996","Idaho Falls, ID",1895.78695652174,0.521739130434783,230
"41023","Ilion--Herkimer, NY",2261.68421052632,0.350877192982456,57
"41050","Imlay City, MI",2699,0.56,25
"41077","Immokalee, FL",3532.52,0.64,25
"41100","Incline Village, NV--CA",667.761194029851,0.253731343283582,67
"41131","Independence, IA",1930.75,0.5,12
"41158","Independence, KS",3635.40740740741,0.666666666666667,27
"41185","Indiana, PA",3205.85542168675,0.518072289156627,83
"41212","Indianapolis, IN",2280.20295983087,0.552703110842646,3311
"41239","Indianola, IA",2654.05405405405,0.567567567567568,37
"41266","Indianola, MS",4061.61904761905,0.619047619047619,21
"41293","Indianola, WA",1726.5,0.181818181818182,22
"41320","Indiantown, FL",4536,0.333333333333333,12
"41347","Indio--Cathedral City, CA",1362.87206020696,0.382878645343368,1063
"41360","Ingleside--Aransas Pass, TX",3090.31111111111,0.622222222222222,45
"41374","Interlachen, FL",5385.8,0.6,5
"41401","International Falls, MN",3333.88888888889,0.388888888888889,18
"41482","Iola, KS",2970.68421052632,0.578947368421053,19
"41509","Ione, CA",2718.88888888889,0.333333333333333,9
"41536","Ionia, MI",3908.17647058824,0.411764705882353,17
"41563","Iowa, LA",6902.16666666667,0.5,6
"41590","Iowa City, IA",1505.0278551532,0.417827298050139,359
"41617","Iowa Falls, IA",2454.69230769231,0.692307692307692,13
"41644","Iowa Park, TX",7293.81818181818,0.727272727272727,11
"41671","Iron Mountain--Kingsford, MI--WI",2981.15094339623,0.39622641509434,53
"41698","Iron River, MI",5107.84615384615,0.538461538461538,13
"41725","Ironton, MO",3658,0.272727272727273,11
"41752","Ironwood, MI--WI",1633.84375,0.1875,32
"41779","Irrigon, OR",3.5,0.5,2
"41806","Irvine, KY",1437.44444444444,0.444444444444444,9
"41833","Ishpeming, MI",3288.5,0.363636363636364,22
"41914","Ithaca, NY",1364.70854271357,0.316582914572864,199
"41941","Itta Bena, MS",1,0,1
"41995","Jacksboro, TX",2958.54545454545,0.454545454545455,11
"42022","Jackson, AL",2665.88888888889,0.333333333333333,9
"42049","Jackson, CA",1749.97222222222,0.444444444444444,36
"42076","Jackson, GA",3259.39130434783,0.521739130434783,23
"42103","Jackson, KY",4603.14285714286,0.642857142857143,14
"42157","Jackson, MI",3723.06748466258,0.588957055214724,163
"42184","Jackson, MN",2689.8,0.4,10
"42211","Jackson, MS",2395.55236907731,0.532418952618454,802
"42265","Jackson, TN",2859.04255319149,0.680851063829787,188
"42319","Jackson, WY",683.29347826087,0.184782608695652,92
"42346","Jacksonville, FL",2193.52593537415,0.537414965986395,2352
"42373","Jacksonville, IL",3487.95652173913,0.630434782608696,46
"42400","Jacksonville, NC",2648.67431192661,0.619266055045872,218
"42427","Jacksonville, TX",2274.22727272727,0.522727272727273,44
"42439","Jackson--Wellston, OH",5105.74358974359,0.615384615384615,39
"42454","Jaffrey, NH",5260.77777777778,0.555555555555556,9
"42481","Jamestown, NY",2119.9674796748,0.414634146341463,123
"42508","Jamestown, ND",3006.29411764706,0.61764705882353,34
"42535","Jamestown, OH",7582.8,0.4,5
"42562","Janesville, WI",2548.01923076923,0.506410256410256,156
"42616","Jasper, AL",2332.69230769231,0.557692307692308,52
"42643","Jasper, FL",6084.25,0.25,4
"42670","Jasper, GA",2860.10869565217,0.58695652173913,46
"42697","Jasper, IN",2502.625,0.589285714285714,56
"42724","Jasper, TN",2.4,0.2,5
"42751","Jasper, TX",2488.57142857143,0.571428571428571,35
"42805","Jeanerette, LA",3481.375,0.375,8
"42832","Jean Lafitte, LA",3477,0.142857142857143,7
"42849","Jefferson, GA",2307.40909090909,0.454545454545455,22
"42859","Jefferson, IA",2431.23076923077,0.538461538461538,13
"42870","Jefferson, NC",2105.45238095238,0.380952380952381,42
"42913","Jefferson, OH",4229.45454545455,0.545454545454545,11
"42967","Jefferson City, MO",2879.90506329114,0.59493670886076,158
"42978","Jefferson Township North, NJ",1620.2,0.35,20
"42994","Jena, LA",5248,0.454545454545455,11
"43021","Jennings, LA",3392.75,0.46875,32
"43048","Jerome, ID",573.3,0.35,20
"43064","Jersey Shore, PA",3063.84,0.36,25
"43075","Jerseyville, IL",3154,0.678571428571429,28
"43102","Jesup, GA",3057.57142857143,0.547619047619048,42
"43115","Jewett City, CT",1094.66666666667,0.25,24
"43129","Jim Thorpe, PA",462.7,0.1,30
"43210","Johnson City, TN",2061.50292397661,0.535087719298246,342
"43217","Johnson Creek, WI",5752,0.7,10
"43237","Johnston City, IL",7410.66666666667,0.666666666666667,6
"43253","Johnstown, CO",3053.18181818182,0.454545454545455,22
"43264","Johnstown, OH",3950.84615384615,0.538461538461538,13
"43291","Johnstown, PA",2964.85714285714,0.407142857142857,140
"43345","Jonesboro, AR",2329.65,0.61,200
"43372","Jonesboro, LA",2341.38461538462,0.615384615384615,13
"43399","Joplin, MO",2206.31395348837,0.604651162790698,258
"43426","Jordan, MN",3079.57142857143,0.571428571428571,7
"43480","Junction, TX",2371.92857142857,0.5,14
"43507","Junction City, KS",3905.22950819672,0.721311475409836,61
"43534","Junction City, OR",3185.23529411765,0.529411764705882,17
"43561","Juneau, AK",758.050632911392,0.177215189873418,79
"43571","Juneau, WI",4867.4,0.2,5
"43604","Justin, TX",2607.5625,0.5,16
"43615","Kahului, HI",1311.14479638009,0.257918552036199,221
"43642","Kailua (Hawaii County)--Holualoa, HI",826.178571428571,0.113095238095238,168
"43669","Kailua (Honolulu County)--Kaneohe, HI",2024.94736842105,0.336032388663968,247
"43696","Kalaheo, HI",1317.03773584906,0.113207547169811,53
"43711","Kalama, WA",1874.53846153846,0.230769230769231,13
"43723","Kalamazoo, MI",2404.92324561404,0.506578947368421,456
"43777","Kalispell, MT",1835.62727272727,0.381818181818182,110
"43804","Kalkaska, MI",2648.46153846154,0.307692307692308,13
"43818","Kamas, UT",2705.33333333333,0.111111111111111,9
"43831","Kanab, UT",1964.04347826087,0.173913043478261,23
"43858","Kane, PA",6084,0.25,4
"43885","Kankakee, IL",2559.51445086705,0.61271676300578,173
"43912","Kansas City, MO--KS",2308.61499402628,0.541218637992832,3348
"43939","Kapaa, HI",488.373737373737,0.101010101010101,99
"43966","Kapaau, HI",5.8,0.2,10
"43993","Kaplan, LA",2135.625,0.25,8
"44020","Karnes City, TX",1290.5,0.333333333333333,6
"44047","Kasson, MN",3570.08333333333,0.5,12
"44074","Kaufman, TX",3489.73684210526,0.526315789473684,19
"44128","Kayenta, AZ",6579.5,0.625,8
"44155","Kearney, MO",2607.72,0.48,25
"44182","Kearney, NE",3680.64516129032,0.655913978494624,93
"44209","Keene, NH",1915.02247191011,0.393258426966292,89
"44236","Kekaha, HI",975.4,0.08,25
"44263","Kellogg, ID",2624.82352941176,0.352941176470588,17
"44290","Kelseyville, CA",1.42857142857143,0,7
"44317","Kemmerer, WY",3930.25,0.5,8
"44344","Kenai, AK",1653.92,0.24,25
"44371","Kendallville, IN",3837.34482758621,0.724137931034483,29
"44398","Kenedy, TX",4554.93333333333,0.733333333333333,15
"44425","Kennebunk, ME",465.3,0.128571428571429,70
"44452","Kennett, MO",2781.96296296296,0.518518518518518,27
"44479","Kennewick--Pasco, WA",2138.1743697479,0.468487394957983,476
"44506","Kenosha, WI--IL",2223.15217391304,0.48695652173913,230
"44533","Kenton, OH",5519,0.68421052631579,19
"44560","Keokuk, IA--IL",4008.61111111111,0.638888888888889,36
"44587","Kerman, CA",2800.15789473684,0.578947368421053,19
"44614","Kermit, TX",3042.0625,0.4375,16
"44641","Kerrville, TX",1767.28440366972,0.44954128440367,109
"44668","Ketchikan, AK",774.375,0.1875,32
"44695","Ketchum, ID",115.71875,0.09375,64
"44722","Kewanee, IL",3021,0.636363636363636,22
"44738","Kewaunee, WI",2,0.125,8
"44789","Key Largo, FL",986.952054794521,0.171232876712329,146
"44803","Keyser, WV--MD",3369.10526315789,0.421052631578947,19
"44830","Keystone Heights, FL",3489.2,0.6,20
"44857","Key West, FL",269.857723577236,0.113821138211382,246
"44884","Kiel--New Holstein, WI",2117.7,0.25,20
"44911","Kihei, HI",705.375838926175,0.140939597315436,149
"44925","Kilauea, HI",3050.625,0.25,8
"44938","Kilgore, TX",3227.86046511628,0.581395348837209,43
"44965","Kill Devil Hills, NC",1202.12154696133,0.243093922651934,181
"44992","Killeen, TX",2813.47422680412,0.592783505154639,388
"45032","Kimberling City, MO",2434.7,0.1,10
"45073","King City, CA",3509.58620689655,0.482758620689655,29
"45100","Kingfisher, OK",3286.35294117647,0.588235294117647,17
"45112","King George, VA",5176.16666666667,0.833333333333333,6
"45127","Kingman, AZ",2861.24418604651,0.627906976744186,86
"45154","Kingman, KS",4605.54545454545,0.636363636363636,11
"45181","Kingsland, TX",1594.12,0.32,25
"45235","Kingsport, TN--VA",3082.7982832618,0.605150214592275,233
"45262","Kingston, NY",1290.77777777778,0.265700483091787,207
"45289","Kingstree, SC",4922.38461538462,0.615384615384615,13
"45316","Kingsville, TX",2998.91379310345,0.46551724137931,58
"45343","Kingwood, WV",5226.66666666667,0.666666666666667,15
"45370","Kinross, MI",2,0,1
"45397","Kinston, NC",3220.26153846154,0.615384615384615,65
"45424","Kirksville, MO",3320.97619047619,0.714285714285714,42
"45436","Kirtland, NM",6551,0.666666666666667,6
"45451","Kissimmee, FL",2293.85526315789,0.503588516746411,836
"45478","Kittanning--Ford City, PA",3551.97368421053,0.394736842105263,38
"45505","Klamath Falls--Altamont, OR",1928.61788617886,0.341463414634146,123
"45532","Knightstown, IN",3500.71428571429,0.285714285714286,7
"45586","Knox, IN",5767.5,0.75,8
"45613","Knoxville, IA",2486.45833333333,0.458333333333333,24
"45640","Knoxville, TN",2454.85372340426,0.555186170212766,1504
"45667","Kodiak, AK",1975.5625,0.25,16
"45694","Kokomo, IN",2687.10975609756,0.548780487804878,164
"45721","Kosciusko, MS",3131.84615384615,0.461538461538462,26
"45748","Kotzebue, AK",1.66666666666667,0,3
"45761","Krum, TX",4465.14285714286,0.428571428571429,7
"45775","Kuna, ID",1352.45454545455,0.454545454545455,11
"45802","Kutztown, PA",2255.56666666667,0.233333333333333,30
"45829","LaBelle--Port LaBelle, FL",2603.5,0.366666666666667,30
"45844","La Center, WA",2,0.142857142857143,7
"45856","Laconia, NH",2229.55,0.333333333333333,60
"45883","La Conner, WA",1.05882352941176,0,17
"45910","La Crosse, WI--MN",1977.8984375,0.40625,256
"45937","Lady Lake--The Villages, FL",2370.80701754386,0.578947368421053,228
"45964","Ladysmith, WI",3243.92307692308,0.384615384615385,13
"45991","LaFayette, GA",2959.45833333333,0.5,24
"46018","Lafayette, IN",2439.76811594203,0.533333333333333,345
"46045","Lafayette, LA",2530.0492040521,0.450072358900145,691
"46099","Lafayette, TN",4377,0.565217391304348,23
"46126","Lafayette--Louisville--Erie, CO",1708.08866995074,0.428571428571429,203
"46153","La Follette, TN",3723.375,0.583333333333333,48
"46180","Lago Vista, TX",1276.625,0.5,8
"46207","La Grande, OR",1994.82352941176,0.333333333333333,51
"46234","LaGrange, GA",2544.34905660377,0.518867924528302,106
"46261","Lagrange, IN",4212.55555555556,0.222222222222222,9
"46315","La Grange, NC",4674,0.5,2
"46328","LaGrange, OH",4228.22222222222,0.444444444444444,9
"46342","La Grange, TX",2020.6875,0.4375,16
"46396","Lahaina, HI",518.333333333333,0.162162162162162,222
"46423","Laie--Hauula, HI",1644.07843137255,0.156862745098039,51
"46450","La Junta, CO",2756,0.333333333333333,18
"46465","Lake Arrowhead--Crestline, CA",2974.14583333333,0.291666666666667,48
"46477","Lake Arthur, LA",705.2,0.4,5
"46489","Lake Bryant, FL",1670.25,0.25,4
"46504","Lake Butler, FL",6323.16666666667,0.5,6
"46531","Lake Charles, LA",2790.8949044586,0.525477707006369,314
"46558","Lake City, FL",2918.74257425743,0.653465346534653,101
"46585","Lake City, MN",2554.28571428571,0.285714285714286,14
"46612","Lake City, SC",2330.39285714286,0.464285714285714,28
"46639","Lake Conroe Eastshore, TX",2824.09090909091,0.272727272727273,11
"46666","Lake Conroe Westshore, TX",2284.025,0.325,40
"46675","Lake Crystal, MN",2118,0.5,2
"46684","Lake Delton, WI",1918.50793650794,0.388888888888889,126
"46693","Lake Geneva, WI",2043.77777777778,0.308641975308642,81
"46747","Lake Havasu City, AZ",1264.86138613861,0.326732673267327,101
"46760","Lake Holiday, IL",296.5,0.25,8
"46774","Lake Isabella, CA",4486.72727272727,0.636363636363636,11
"46801","Lake Jackson--Angleton, TX",2483.60588235294,0.6,170
"46828","Lakeland, FL",2618.83089770355,0.536534446764092,479
